CombinedScore,Percentage in Communication skills,Hours working per day,Logical quotient rating,hackathons,coding skills rating,public speaking points,can work long time before system?,self-learning capability?,Extra-courses did,certifications,workshops,talenttests taken?,olympiads,reading and writing skills,memory capability score,Interested subjects,interested career area ,Job/Higher Studies?,Type of company want to settle in?,Taken inputs from seniors or elders,interested in games,Interested Type of Books,Salary Range Expected,In a Realtionship?,Gentle or Tuff behaviour?,Management or Technical,Salary/work,hard/smart worker,worked in teams ever?,Introvert,Suggested Job Role
7.425,8.8,8,5,6,8,7,yes,yes,no,app development,game development,no,no,excellent,excellent,cloud computing,security,job,Sales and Marketing,no,yes,Diaries,salary,yes,stubborn,Technical,salary,hard worker,yes,yes,Design & UX
7.450000000000001,7.7,7,3,1,8,7,no,yes,no,python,database security,no,no,excellent,poor,Computer Architecture,cloud computing,higherstudies,Service Based,yes,yes,Science fiction,salary,yes,stubborn,Technical,work,hard worker,yes,no,Programmer Analyst
7.387500000000001,8.7,7,8,6,8,7,no,no,yes,full stack,system designing,yes,no,poor,excellent,cloud computing,developer,higherstudies,product development,no,yes,Cookbooks,Work,no,stubborn,Management,work,smart worker,no,no,Technical Support
7.612500000000001,7.7,5,5,6,8,8,no,yes,yes,full stack,database security,no,yes,medium,poor,parallel computing,security,job,Service Based,no,no,Science fiction,Work,yes,gentle,Management,work,smart worker,no,yes,Information Security Analyst
7.699999999999999,7.3,6,9,5,9,4,no,yes,no,information security,data science,no,yes,medium,poor,hacking,system developer,job,Product based,no,no,Horror,Work,no,gentle,Management,salary,hard worker,yes,yes,CRM Business Analyst
7.450000000000001,9.0,11,7,6,3,4,no,yes,yes,full stack,cloud computing,yes,no,medium,poor,Management,developer,job,Finance,no,yes,Horror,Work,yes,stubborn,Technical,work,smart worker,yes,no,E-Commerce Analyst
7.4,6.8,4,2,5,9,1,yes,yes,yes,python,game development,no,yes,poor,medium,programming,Business process analyst,higherstudies,Service Based,no,yes,Action and Adventure,Work,yes,stubborn,Technical,salary,hard worker,yes,no,Network Engineer
8.200000000000001,8.9,9,4,6,2,2,yes,yes,no,python,database security,no,no,poor,medium,networks,Business process analyst,job,Cloud Services,yes,yes,Satire,Work,yes,stubborn,Management,salary,smart worker,yes,yes,Network Engineer
8.1875,8.8,4,7,4,2,2,no,yes,no,shell programming,testing,yes,no,excellent,medium,hacking,cloud computing,higherstudies,Sales and Marketing,no,no,Religion-Spirituality,Work,yes,stubborn,Management,work,hard worker,yes,no,Software Systems Engineer
7.9625,7.0,8,9,5,5,4,yes,yes,yes,app development,cloud computing,no,yes,medium,excellent,Computer Architecture,Business process analyst,higherstudies,Testing and Maintainance Services,yes,yes,Self help,Work,no,gentle,Technical,salary,smart worker,no,no,Data Architect
8.15,8.3,9,9,4,1,5,no,no,no,distro making,hacking,no,yes,poor,medium,Management,cloud computing,job,Service Based,yes,yes,Satire,salary,no,gentle,Technical,salary,smart worker,no,yes,Database Administrator
7.262499999999999,9.4,4,3,5,2,3,no,yes,yes,hadoop,data science,yes,yes,medium,excellent,cloud computing,Business process analyst,higherstudies,SAaS services,yes,no,Guide,salary,no,gentle,Technical,salary,hard worker,yes,no,Network Security Engineer
7.775,7.0,5,7,4,1,4,yes,no,no,full stack,data science,no,yes,poor,poor,cloud computing,developer,job,Product based,no,yes,Comics,salary,yes,gentle,Technical,work,smart worker,no,no,Technical Services/Help Desk/Tech Support
6.862499999999999,8.7,8,4,4,2,7,yes,no,no,machine learning,data science,no,yes,medium,excellent,networks,Business process analyst,higherstudies,Web Services,yes,yes,Self help,salary,no,stubborn,Management,work,hard worker,yes,yes,Technical Engineer
7.637499999999999,6.1,6,9,1,6,6,no,yes,yes,shell programming,cloud computing,yes,no,poor,poor,data engineering,cloud computing,higherstudies,Product based,yes,yes,Cookbooks,Work,yes,gentle,Management,salary,hard worker,no,no,E-Commerce Analyst
8.2375,7.5,11,6,6,4,3,no,no,yes,shell programming,game development,no,yes,excellent,medium,parallel computing,system developer,higherstudies,Finance,no,no,Health,salary,no,stubborn,Management,salary,hard worker,no,no,Applications Developer
7.587499999999999,8.7,9,2,6,5,2,yes,no,no,distro making,testing,yes,yes,medium,poor,networks,system developer,job,Testing and Maintainance Services,no,yes,Poetry,Work,yes,gentle,Management,salary,smart worker,no,no,Business Intelligence Analyst
7.9,7.8,8,8,5,1,3,no,yes,no,information security,game development,no,yes,poor,poor,programming,system developer,higherstudies,product development,no,no,Cookbooks,Work,no,gentle,Management,work,hard worker,yes,yes,Information Security Analyst
7.875,8.5,10,2,3,3,7,yes,yes,no,distro making,cloud computing,no,no,excellent,medium,Management,cloud computing,higherstudies,Service Based,yes,yes,Guide,Work,yes,stubborn,Technical,salary,hard worker,yes,yes,Database Administrator
7.325,9.3,10,3,4,1,1,no,yes,no,hadoop,data science,no,no,poor,medium,IOT,cloud computing,job,Web Services,yes,no,Health,salary,no,stubborn,Technical,salary,smart worker,yes,no,Applications Developer
7.3500000000000005,7.7,10,2,1,5,2,no,no,yes,app development,game development,yes,no,medium,poor,Software Engineering,testing,higherstudies,Finance,no,no,Science,salary,yes,stubborn,Management,work,hard worker,no,no,Portal Administrator
7.762499999999999,8.2,4,7,3,5,9,no,yes,no,full stack,game development,yes,no,medium,excellent,parallel computing,system developer,higherstudies,Product based,no,yes,Trilogy,salary,no,gentle,Technical,salary,hard worker,yes,yes,Network Security Engineer
7.85,6.7,12,5,0,7,2,yes,no,no,hadoop,system designing,yes,no,medium,excellent,cloud computing,security,job,Sales and Marketing,yes,yes,Action and Adventure,salary,no,stubborn,Management,work,smart worker,no,no,Systems Analyst
7.762499999999999,8.0,12,7,2,4,3,no,yes,no,r programming,web technologies,no,yes,excellent,medium,data engineering,testing,job,SAaS services,no,no,History,Work,no,gentle,Technical,salary,smart worker,yes,yes,Database Manager
7.75,6.5,7,3,1,7,4,yes,no,no,hadoop,cloud computing,no,yes,excellent,excellent,hacking,Business process analyst,higherstudies,Finance,yes,yes,Health,salary,yes,gentle,Technical,work,hard worker,no,no,Network Engineer
7.475,9.3,4,9,4,4,1,yes,yes,yes,python,testing,no,no,excellent,excellent,IOT,testing,higherstudies,Service Based,yes,yes,Trilogy,salary,yes,gentle,Management,work,hard worker,yes,no,Information Security Analyst
7.625,8.8,5,2,1,5,3,no,no,yes,r programming,cloud computing,yes,yes,poor,medium,cloud computing,security,higherstudies,SAaS services,yes,yes,Fantasy,salary,yes,gentle,Technical,work,smart worker,yes,no,Portal Administrator
7.7250000000000005,8.0,11,9,4,4,2,no,no,no,shell programming,game development,no,yes,poor,excellent,IOT,Business process analyst,higherstudies,Service Based,yes,yes,Action and Adventure,salary,no,stubborn,Management,work,hard worker,yes,yes,Applications Developer
7.4625,7.8,11,8,0,1,1,yes,no,yes,machine learning,data science,yes,no,excellent,poor,Management,security,higherstudies,Service Based,no,yes,Journals,salary,yes,gentle,Technical,salary,smart worker,no,no,Database Manager
7.6625,6.7,7,3,5,4,3,yes,no,yes,app development,data science,yes,yes,medium,poor,Management,cloud computing,higherstudies,BPA,yes,no,Health,salary,no,gentle,Management,work,hard worker,yes,yes,Design & UX
6.975,6.3,11,7,1,9,2,yes,yes,no,distro making,web technologies,no,yes,medium,medium,hacking,testing,job,BPA,no,yes,Romance,salary,no,stubborn,Management,work,hard worker,yes,no,Database Administrator
7.6375,8.0,5,1,2,3,1,yes,yes,yes,hadoop,game development,no,no,excellent,excellent,cloud computing,testing,higherstudies,Cloud Services,yes,yes,Math,Work,no,stubborn,Management,work,hard worker,no,no,Project Manager
7.799999999999999,7.8,6,8,1,3,2,no,no,yes,app development,data science,yes,no,medium,medium,IOT,cloud computing,higherstudies,Sales and Marketing,no,yes,Dictionaries,Work,no,gentle,Technical,work,smart worker,yes,yes,Software Engineer
8.0,6.7,11,1,5,8,9,no,yes,no,full stack,database security,no,yes,excellent,medium,data engineering,cloud computing,job,Testing and Maintainance Services,yes,no,Religion-Spirituality,Work,no,stubborn,Management,salary,smart worker,yes,yes,Information Technology Manager
7.5,8.4,9,3,3,9,5,yes,no,yes,information security,cloud computing,no,yes,excellent,medium,IOT,Business process analyst,higherstudies,Web Services,yes,no,Self help,Work,no,gentle,Technical,salary,smart worker,no,no,Software Engineer
7.8875,8.0,5,2,1,5,6,yes,yes,yes,hadoop,database security,no,no,poor,poor,networks,system developer,higherstudies,SAaS services,no,no,Fantasy,Work,no,gentle,Management,work,smart worker,yes,yes,Database Developer
7.6625,6.7,6,6,2,3,3,yes,yes,no,machine learning,system designing,yes,yes,poor,medium,Management,testing,higherstudies,BPA,yes,no,Autobiographies,salary,yes,stubborn,Technical,work,smart worker,yes,yes,Design & UX
7.7250000000000005,7.1,6,4,6,3,9,no,no,yes,machine learning,web technologies,no,no,poor,excellent,networks,system developer,job,product development,no,no,Horror,Work,yes,gentle,Technical,salary,smart worker,yes,yes,E-Commerce Analyst
7.85,8.5,7,6,6,1,4,no,no,yes,full stack,database security,no,yes,medium,poor,parallel computing,Business process analyst,job,product development,yes,no,Self help,Work,no,gentle,Management,work,smart worker,no,yes,Data Architect
8.275,8.5,5,9,3,4,6,no,no,yes,python,testing,no,yes,excellent,medium,Software Engineering,Business process analyst,higherstudies,Sales and Marketing,no,yes,Guide,Work,yes,gentle,Management,work,smart worker,yes,yes,Network Security Administrator
7.562499999999999,7.3,10,3,4,5,3,no,no,yes,information security,data science,no,no,medium,excellent,cloud computing,security,higherstudies,Sales and Marketing,no,yes,Self help,Work,no,stubborn,Technical,work,hard worker,no,yes,Systems Analyst
7.35,7.6,4,8,3,5,5,no,no,no,r programming,web technologies,no,no,poor,poor,cloud computing,developer,higherstudies,Sales and Marketing,yes,no,Drama,Work,yes,stubborn,Management,salary,smart worker,no,no,Information Technology Auditor
8.325,6.4,5,3,3,5,4,yes,no,no,python,game development,yes,no,poor,excellent,programming,system developer,higherstudies,Sales and Marketing,yes,yes,Self help,Work,yes,gentle,Management,work,smart worker,no,no,E-Commerce Analyst
7.1875,7.7,9,9,5,5,5,no,yes,no,full stack,hacking,no,yes,excellent,excellent,Computer Architecture,cloud computing,job,Testing and Maintainance Services,no,yes,Poetry,salary,no,gentle,Technical,work,hard worker,no,no,Software Quality Assurance (QA) / Testing
7.55,7.5,9,9,0,6,9,yes,no,no,r programming,game development,no,no,poor,poor,Computer Architecture,system developer,higherstudies,SAaS services,no,yes,History,Work,yes,stubborn,Technical,work,smart worker,yes,yes,Software Developer
7.6625,6.7,10,8,5,2,8,yes,yes,yes,shell programming,hacking,yes,yes,medium,excellent,Software Engineering,Business process analyst,higherstudies,Testing and Maintainance Services,no,no,Encyclopedias,Work,yes,stubborn,Technical,salary,hard worker,no,no,Network Security Administrator
7.4375,8.1,11,1,3,9,2,no,no,no,machine learning,cloud computing,no,no,excellent,medium,networks,cloud computing,higherstudies,product development,no,yes,Travel,Work,yes,gentle,Technical,salary,hard worker,no,no,Network Security Engineer
7.3875,8.1,8,1,3,7,8,no,yes,yes,machine learning,system designing,no,yes,excellent,medium,Software Engineering,cloud computing,higherstudies,Testing and Maintainance Services,yes,yes,Anthology,Work,no,gentle,Management,work,smart worker,yes,yes,Network Security Administrator
7.824999999999999,6.0,6,2,4,9,6,no,yes,no,machine learning,system designing,no,yes,medium,poor,Management,system developer,higherstudies,Product based,no,no,Autobiographies,Work,no,stubborn,Management,salary,hard worker,no,no,Business Systems Analyst
7.9,7.7,5,9,3,2,3,no,yes,yes,python,testing,yes,no,medium,poor,cloud computing,developer,job,Cloud Services,yes,yes,Biographies,Work,no,stubborn,Management,salary,hard worker,yes,yes,Data Architect
7.862499999999998,6.4,10,9,4,8,3,yes,no,yes,hadoop,game development,yes,no,medium,excellent,Management,system developer,job,BPA,no,no,Horror,salary,no,stubborn,Technical,work,smart worker,yes,no,Programmer Analyst
7.7250000000000005,9.0,6,9,1,4,5,yes,yes,no,hadoop,testing,yes,no,medium,poor,IOT,system developer,job,Finance,yes,yes,Health,Work,no,gentle,Technical,work,hard worker,no,no,Quality Assurance Associate
7.25,9.4,6,4,0,7,9,no,no,yes,app development,game development,yes,no,poor,excellent,hacking,cloud computing,job,product development,yes,yes,Trilogy,salary,no,stubborn,Technical,salary,smart worker,no,yes,Mobile Applications Developer
7.637499999999999,6.4,5,5,4,1,4,yes,no,no,distro making,hacking,no,no,medium,poor,hacking,security,job,product development,yes,yes,Horror,Work,yes,gentle,Technical,salary,hard worker,yes,no,E-Commerce Analyst
7.2625,6.4,8,1,3,5,5,yes,yes,no,machine learning,testing,no,no,medium,excellent,parallel computing,developer,higherstudies,BPA,no,yes,Poetry,Work,yes,stubborn,Management,work,hard worker,no,no,Web Developer
7.975,8.3,8,7,1,6,5,yes,no,no,information security,system designing,yes,yes,medium,poor,Computer Architecture,cloud computing,higherstudies,product development,no,yes,Guide,salary,yes,stubborn,Management,salary,smart worker,yes,yes,Business Systems Analyst
7.45,7.6,8,7,2,4,6,yes,no,no,shell programming,database security,no,no,excellent,excellent,parallel computing,developer,higherstudies,Sales and Marketing,yes,no,Self help,salary,yes,stubborn,Technical,work,smart worker,yes,no,Database Manager
7.475,6.2,8,3,3,9,8,no,no,yes,app development,data science,yes,yes,medium,medium,cloud computing,testing,higherstudies,Product based,yes,yes,Travel,Work,no,stubborn,Management,work,hard worker,no,no,Network Engineer
8.687500000000002,6.4,4,6,6,4,7,yes,yes,no,full stack,data science,no,yes,medium,excellent,hacking,testing,higherstudies,Sales and Marketing,no,yes,Math,Work,no,gentle,Management,work,hard worker,no,yes,Database Developer
8.0875,9.3,5,3,5,5,4,yes,no,yes,shell programming,system designing,no,no,excellent,excellent,programming,system developer,higherstudies,Product based,no,no,Health,salary,no,stubborn,Management,salary,smart worker,no,no,Systems Security Administrator
7.6499999999999995,8.5,11,8,1,9,1,no,no,yes,machine learning,cloud computing,no,yes,excellent,medium,parallel computing,cloud computing,higherstudies,product development,no,no,Trilogy,Work,no,gentle,Technical,work,smart worker,no,no,Mobile Applications Developer
7.4625,8.2,7,3,3,9,7,no,yes,no,machine learning,web technologies,yes,no,medium,medium,Software Engineering,developer,job,Cloud Services,yes,yes,Self help,Work,no,gentle,Technical,salary,hard worker,yes,no,Database Administrator
7.412500000000001,6.9,7,1,3,6,4,yes,no,no,python,game development,no,no,medium,excellent,data engineering,developer,job,BPA,no,yes,Poetry,salary,no,stubborn,Management,salary,smart worker,no,yes,Database Administrator
7.062499999999999,6.0,7,3,2,8,6,yes,no,yes,hadoop,testing,no,yes,poor,medium,hacking,testing,higherstudies,Web Services,yes,yes,Religion-Spirituality,salary,no,gentle,Management,work,smart worker,no,yes,Technical Engineer
7.925,8.3,11,6,6,5,4,no,no,yes,information security,web technologies,yes,yes,poor,poor,data engineering,developer,job,Product based,yes,no,Self help,salary,no,stubborn,Technical,work,hard worker,no,no,Mobile Applications Developer
7.587500000000001,8.7,9,8,4,2,8,no,yes,no,hadoop,system designing,no,yes,medium,poor,networks,cloud computing,higherstudies,Finance,yes,no,Comics,Work,yes,stubborn,Management,work,smart worker,yes,no,Database Developer
7.65,6.8,12,3,2,5,6,no,yes,yes,hadoop,system designing,yes,yes,excellent,excellent,data engineering,system developer,higherstudies,SAaS services,no,yes,Travel,Work,yes,gentle,Management,work,hard worker,no,yes,Technical Services/Help Desk/Tech Support
7.8875,7.6,4,5,0,6,9,yes,yes,no,full stack,testing,no,no,medium,excellent,programming,cloud computing,job,Cloud Services,yes,yes,Guide,salary,no,stubborn,Technical,work,smart worker,yes,no,Information Technology Manager
7.225000000000001,7.1,11,7,0,9,8,yes,no,no,full stack,database security,no,yes,medium,excellent,networks,system developer,higherstudies,Finance,no,yes,Math,Work,no,gentle,Technical,work,hard worker,yes,yes,Systems Security Administrator
7.387500000000001,8.3,6,9,0,3,4,no,no,yes,shell programming,testing,yes,yes,medium,medium,parallel computing,system developer,job,Cloud Services,no,no,Diaries,salary,no,gentle,Technical,work,smart worker,yes,no,Mobile Applications Developer
7.9375,8.0,6,5,3,5,9,no,yes,no,machine learning,hacking,no,yes,poor,poor,Computer Architecture,security,higherstudies,BPA,yes,yes,Self help,salary,no,gentle,Technical,work,smart worker,yes,no,Network Security Administrator
